ds,y,ticker,name
2021-05-20,1179.012939453125,INFY.NS,Infosys
2021-05-21,1192.393798828125,INFY.NS,Infosys
2021-05-24,1186.7159423828125,INFY.NS,Infosys
2021-05-25,1198.64404296875,INFY.NS,Infosys
2021-05-26,1230.0274658203125,INFY.NS,Infosys
2021-05-27,1234.4290771484375,INFY.NS,Infosys
2021-05-28,1236.89404296875,INFY.NS,Infosys
2021-05-31,1240.1864013671875,INFY.NS,Infosys
2021-06-01,1234.358154296875,INFY.NS,Infosys
2021-06-02,1226.750244140625,INFY.NS,Infosys
2021-06-03,1236.5380859375,INFY.NS,Infosys
2021-06-04,1232.978759765625,INFY.NS,Infosys
2021-06-07,1236.5380859375,INFY.NS,Infosys
2021-06-08,1257.2708740234375,INFY.NS,Infosys
2021-06-09,1259.3619384765625,INFY.NS,Infosys
2021-06-10,1267.37060546875,INFY.NS,Infosys
2021-06-11,1287.48046875,INFY.NS,Infosys
2021-06-14,1300.73876953125,INFY.NS,Infosys
2021-06-15,1311.5054931640625,INFY.NS,Infosys
2021-06-16,1317.46728515625,INFY.NS,Infosys
2021-06-17,1330.547607421875,INFY.NS,Infosys
2021-06-18,1337.666259765625,INFY.NS,Infosys
2021-06-21,1334.99658203125,INFY.NS,Infosys
2021-06-22,1345.274169921875,INFY.NS,Infosys
2021-06-23,1337.5325927734375,INFY.NS,Infosys
2021-06-24,1387.4071044921875,INFY.NS,Infosys
2021-06-25,1400.7542724609375,INFY.NS,Infosys
2021-06-28,1398.618896484375,INFY.NS,Infosys
2021-06-29,1390.8328857421875,INFY.NS,Infosys
2021-06-30,1406.6273193359375,INFY.NS,Infosys
2021-07-01,1388.4747314453125,INFY.NS,Infosys
2021-07-02,1395.059326171875,INFY.NS,Infosys
2021-07-05,1404.9810791015625,INFY.NS,Infosys
2021-07-06,1390.076416015625,INFY.NS,Infosys
2021-07-07,1392.212158203125,INFY.NS,Infosys
2021-07-08,1388.7864990234375,INFY.NS,Infosys
2021-07-09,1390.699462890625,INFY.NS,Infosys
2021-07-12,1377.3076171875,INFY.NS,Infosys
2021-07-13,1374.72705078125,INFY.NS,Infosys
2021-07-14,1403.1568603515625,INFY.NS,Infosys
2021-07-15,1406.6273193359375,INFY.NS,Infosys
2021-07-16,1384.070068359375,INFY.NS,Infosys
2021-07-19,1371.8353271484375,INFY.NS,Infosys
2021-07-20,1379.26513671875,INFY.NS,Infosys
2021-07-22,1414.9913330078125,INFY.NS,Infosys
2021-07-23,1415.2139892578125,INFY.NS,Infosys
2021-07-26,1427.1820068359375,INFY.NS,Infosys
2021-07-27,1425.9808349609375,INFY.NS,Infosys
2021-07-28,1428.6947021484375,INFY.NS,Infosys
2021-07-29,1438.838623046875,INFY.NS,Infosys
2021-07-30,1433.054931640625,INFY.NS,Infosys
2021-08-02,1451.78564453125,INFY.NS,Infosys
2021-08-03,1472.829833984375,INFY.NS,Infosys
2021-08-04,1467.535400390625,INFY.NS,Infosys
2021-08-05,1471.3616943359375,INFY.NS,Infosys
2021-08-06,1468.3807373046875,INFY.NS,Infosys
2021-08-09,1480.037353515625,INFY.NS,Infosys
2021-08-10,1492.4501953125,INFY.NS,Infosys
2021-08-11,1492.71728515625,INFY.NS,Infosys
2021-08-12,1503.439453125,INFY.NS,Infosys
2021-08-13,1523.5494384765625,INFY.NS,Infosys
2021-08-16,1516.60888671875,INFY.NS,Infosys
2021-08-17,1549.7548828125,INFY.NS,Infosys
2021-08-18,1542.4581298828125,INFY.NS,Infosys
2021-08-20,1542.01318359375,INFY.NS,Infosys
2021-08-23,1547.17431640625,INFY.NS,Infosys
2021-08-24,1531.246337890625,INFY.NS,Infosys
2021-08-25,1544.326904296875,INFY.NS,Infosys
2021-08-26,1537.3416748046875,INFY.NS,Infosys
2021-08-27,1520.524169921875,INFY.NS,Infosys
2021-08-30,1510.9586181640625,INFY.NS,Infosys
2021-08-31,1518.4329833984375,INFY.NS,Infosys
2021-09-01,1492.895263671875,INFY.NS,Infosys
2021-09-02,1502.9947509765625,INFY.NS,Infosys
2021-09-03,1513.27197265625,INFY.NS,Infosys
2021-09-06,1539.7442626953125,INFY.NS,Infosys
2021-09-07,1518.6109619140625,INFY.NS,Infosys
2021-09-08,1506.6875,INFY.NS,Infosys
2021-09-09,1505.21923828125,INFY.NS,Infosys
2021-09-13,1505.486083984375,INFY.NS,Infosys
2021-09-14,1500.3697509765625,INFY.NS,Infosys
2021-09-15,1522.8822021484375,INFY.NS,Infosys
2021-09-16,1514.6959228515625,INFY.NS,Infosys
2021-09-17,1504.952392578125,INFY.NS,Infosys
2021-09-20,1501.8824462890625,INFY.NS,Infosys
2021-09-21,1529.11083984375,INFY.NS,Infosys
2021-09-22,1527.7315673828125,INFY.NS,Infosys
2021-09-23,1550.5555419921875,INFY.NS,Infosys
2021-09-24,1569.5087890625,INFY.NS,Infosys
2021-09-27,1531.513427734375,INFY.NS,Infosys
2021-09-28,1501.2152099609375,INFY.NS,Infosys
2021-09-29,1505.797607421875,INFY.NS,Infosys
2021-09-30,1490.626220703125,INFY.NS,Infosys
2021-10-01,1481.6832275390625,INFY.NS,Infosys
2021-10-04,1493.7850341796875,INFY.NS,Infosys
2021-10-05,1506.287109375,INFY.NS,Infosys
2021-10-06,1489.158203125,INFY.NS,Infosys
2021-10-07,1504.685302734375,INFY.NS,Infosys
2021-10-08,1533.916015625,INFY.NS,Infosys
2021-10-11,1504.6407470703125,INFY.NS,Infosys
2021-10-12,1499.47998046875,INFY.NS,Infosys
2021-10-13,1520.880126953125,INFY.NS,Infosys
2021-10-14,1526.7083740234375,INFY.NS,Infosys
2021-10-18,1594.6905517578125,INFY.NS,Infosys
2021-10-19,1621.38525390625,INFY.NS,Infosys
2021-10-20,1603.7667236328125,INFY.NS,Infosys
2021-10-21,1560.432373046875,INFY.NS,Infosys
2021-10-22,1530.312255859375,INFY.NS,Infosys
2021-10-25,1519.411865234375,INFY.NS,Infosys
2021-10-26,1529.4212646484375,INFY.NS,Infosys
2021-10-27,1552.0882568359375,INFY.NS,Infosys
2021-10-28,1529.6009521484375,INFY.NS,Infosys
2021-10-29,1497.148681640625,INFY.NS,Infosys
2021-11-01,1526.144775390625,INFY.NS,Infosys
2021-11-02,1524.2147216796875,INFY.NS,Infosys
2021-11-03,1528.3441162109375,INFY.NS,Infosys
2021-11-04,1533.9097900390625,INFY.NS,Infosys
2021-11-08,1559.763671875,INFY.NS,Infosys
2021-11-09,1564.252197265625,INFY.NS,Infosys
2021-11-10,1562.142578125,INFY.NS,Infosys
2021-11-11,1555.9935302734375,INFY.NS,Infosys
2021-11-12,1598.095703125,INFY.NS,Infosys
2021-11-15,1604.3348388671875,INFY.NS,Infosys
2021-11-16,1608.9581298828125,INFY.NS,Infosys
2021-11-17,1604.6041259765625,INFY.NS,Infosys
2021-11-18,1597.377685546875,INFY.NS,Infosys
2021-11-22,1579.4234619140625,INFY.NS,Infosys
2021-11-23,1559.22509765625,INFY.NS,Infosys
2021-11-24,1522.509033203125,INFY.NS,Infosys
2021-11-25,1546.208251953125,INFY.NS,Infosys
2021-11-26,1518.6038818359375,INFY.NS,Infosys
2021-11-29,1522.8231201171875,INFY.NS,Infosys
2021-11-30,1537.4556884765625,INFY.NS,Infosys
2021-12-01,1539.4757080078125,INFY.NS,Infosys
2021-12-02,1569.4140625,INFY.NS,Infosys
2021-12-03,1558.013427734375,INFY.NS,Infosys
2021-12-06,1521.8807373046875,INFY.NS,Infosys
2021-12-07,1536.5579833984375,INFY.NS,Infosys
2021-12-08,1573.9923095703125,INFY.NS,Infosys
2021-12-09,1583.0592041015625,INFY.NS,Infosys
2021-12-10,1579.2889404296875,INFY.NS,Infosys
2021-12-13,1566.18212890625,INFY.NS,Infosys
2021-12-14,1572.9151611328125,INFY.NS,Infosys
2021-12-15,1556.8013916015625,INFY.NS,Infosys
2021-12-16,1590.37548828125,INFY.NS,Infosys
2021-12-17,1634.58740234375,INFY.NS,Infosys
2021-12-20,1614.8829345703125,INFY.NS,Infosys
2021-12-21,1626.28369140625,INFY.NS,Infosys
2021-12-22,1638.043701171875,INFY.NS,Infosys
2021-12-23,1667.578369140625,INFY.NS,Infosys
2021-12-24,1672.8746337890625,INFY.NS,Infosys
2021-12-27,1675.2537841796875,INFY.NS,Infosys
2021-12-28,1694.8685302734375,INFY.NS,Infosys
2021-12-29,1692.6693115234375,INFY.NS,Infosys
2021-12-30,1699.22216796875,INFY.NS,Infosys
2021-12-31,1694.64404296875,INFY.NS,Infosys
2022-01-03,1704.2493896484375,INFY.NS,Infosys
2022-01-04,1704.8778076171875,INFY.NS,Infosys
2022-01-05,1655.9530029296875,INFY.NS,Infosys
2022-01-06,1631.849609375,INFY.NS,Infosys
2022-01-07,1628.70751953125,INFY.NS,Infosys
2022-01-10,1661.4288330078125,INFY.NS,Infosys
2022-01-11,1665.7828369140625,INFY.NS,Infosys
2022-01-12,1685.397705078125,INFY.NS,Infosys
2022-01-13,1702.7684326171875,INFY.NS,Infosys
2022-01-14,1731.98876953125,INFY.NS,Infosys
2022-01-17,1741.0999755859375,INFY.NS,Infosys
2022-01-18,1724.2681884765625,INFY.NS,Infosys
2022-01-19,1676.0615234375,INFY.NS,Infosys
2022-01-20,1637.1458740234375,INFY.NS,Infosys
2022-01-21,1603.033203125,INFY.NS,Infosys
2022-01-24,1559.13525390625,INFY.NS,Infosys
2022-01-25,1545.984130859375,INFY.NS,Infosys
2022-01-27,1506.888916015625,INFY.NS,Infosys
2022-01-28,1513.7113037109375,INFY.NS,Infosys
2022-01-31,1558.5968017578125,INFY.NS,Infosys
2022-02-01,1590.7796630859375,INFY.NS,Infosys
2022-02-02,1604.2900390625,INFY.NS,Infosys
2022-02-03,1560.706298828125,INFY.NS,Infosys
2022-02-04,1562.9954833984375,INFY.NS,Infosys
2022-02-07,1539.5653076171875,INFY.NS,Infosys
2022-02-08,1541.630126953125,INFY.NS,Infosys
2022-02-09,1559.584228515625,INFY.NS,Infosys
2022-02-10,1588.5799560546875,INFY.NS,Infosys
2022-02-11,1545.265625,INFY.NS,Infosys
2022-02-14,1510.1204833984375,INFY.NS,Infosys
2022-02-15,1560.4371337890625,INFY.NS,Infosys
2022-02-16,1555.9935302734375,INFY.NS,Infosys
2022-02-17,1548.36279296875,INFY.NS,Infosys
2022-02-18,1532.3387451171875,INFY.NS,Infosys
2022-02-21,1553.659423828125,INFY.NS,Infosys
2022-02-22,1556.9359130859375,INFY.NS,Infosys
2022-02-23,1564.56640625,INFY.NS,Infosys
2022-02-24,1506.4847412109375,INFY.NS,Infosys
2022-02-25,1521.251953125,INFY.NS,Infosys
