ds,y,ticker,name
2023-07-12,978.145263671875,HCLTECH.NS,HCL Technologies
2023-07-13,976.603759765625,HCLTECH.NS,HCL Technologies
2023-07-14,1013.7284545898438,HCLTECH.NS,HCL Technologies
2023-07-17,1016.1947021484375,HCLTECH.NS,HCL Technologies
2023-07-18,1028.041015625,HCLTECH.NS,HCL Technologies
2023-07-19,1029.670654296875,HCLTECH.NS,HCL Technologies
2023-07-20,1026.783447265625,HCLTECH.NS,HCL Technologies
2023-07-21,990.9374389648438,HCLTECH.NS,HCL Technologies
2023-07-24,988.672119140625,HCLTECH.NS,HCL Technologies
2023-07-25,987.4727783203125,HCLTECH.NS,HCL Technologies
2023-07-26,990.5375366210938,HCLTECH.NS,HCL Technologies
2023-07-27,992.6251831054688,HCLTECH.NS,HCL Technologies
2023-07-28,980.3659057617188,HCLTECH.NS,HCL Technologies
2023-07-31,992.0479125976562,HCLTECH.NS,HCL Technologies
2023-08-01,1011.41455078125,HCLTECH.NS,HCL Technologies
2023-08-02,1004.662841796875,HCLTECH.NS,HCL Technologies
2023-08-03,999.8656616210938,HCLTECH.NS,HCL Technologies
2023-08-04,1016.6116943359375,HCLTECH.NS,HCL Technologies
2023-08-07,1022.3414306640625,HCLTECH.NS,HCL Technologies
2023-08-08,1013.9463500976562,HCLTECH.NS,HCL Technologies
2023-08-09,1016.4337158203125,HCLTECH.NS,HCL Technologies
2023-08-10,1007.683349609375,HCLTECH.NS,HCL Technologies
2023-08-11,1040.6861572265625,HCLTECH.NS,HCL Technologies
2023-08-14,1040.28662109375,HCLTECH.NS,HCL Technologies
2023-08-16,1045.7503662109375,HCLTECH.NS,HCL Technologies
2023-08-17,1045.3504638671875,HCLTECH.NS,HCL Technologies
2023-08-18,1042.6851806640625,HCLTECH.NS,HCL Technologies
2023-08-21,1047.6156005859375,HCLTECH.NS,HCL Technologies
2023-08-22,1047.8377685546875,HCLTECH.NS,HCL Technologies
2023-08-23,1050.5029296875,HCLTECH.NS,HCL Technologies
2023-08-24,1040.5087890625,HCLTECH.NS,HCL Technologies
2023-08-25,1025.1397705078125,HCLTECH.NS,HCL Technologies
2023-08-28,1018.4771728515625,HCLTECH.NS,HCL Technologies
2023-08-29,1028.338134765625,HCLTECH.NS,HCL Technologies
2023-08-30,1039.842529296875,HCLTECH.NS,HCL Technologies
2023-08-31,1041.3082275390625,HCLTECH.NS,HCL Technologies
2023-09-01,1053.4346923828125,HCLTECH.NS,HCL Technologies
2023-09-04,1094.9217529296875,HCLTECH.NS,HCL Technologies
2023-09-05,1097.6309814453125,HCLTECH.NS,HCL Technologies
2023-09-06,1097.8978271484375,HCLTECH.NS,HCL Technologies
2023-09-07,1114.021728515625,HCLTECH.NS,HCL Technologies
2023-09-08,1121.173095703125,HCLTECH.NS,HCL Technologies
2023-09-11,1138.49658203125,HCLTECH.NS,HCL Technologies
2023-09-12,1139.2513427734375,HCLTECH.NS,HCL Technologies
2023-09-13,1132.8997802734375,HCLTECH.NS,HCL Technologies
2023-09-14,1140.317626953125,HCLTECH.NS,HCL Technologies
2023-09-15,1158.9735107421875,HCLTECH.NS,HCL Technologies
2023-09-18,1159.328857421875,HCLTECH.NS,HCL Technologies
2023-09-20,1149.0235595703125,HCLTECH.NS,HCL Technologies
2023-09-21,1135.3427734375,HCLTECH.NS,HCL Technologies
2023-09-22,1131.5228271484375,HCLTECH.NS,HCL Technologies
2023-09-25,1122.4168701171875,HCLTECH.NS,HCL Technologies
2023-09-26,1120.64013671875,HCLTECH.NS,HCL Technologies
2023-09-27,1120.3292236328125,HCLTECH.NS,HCL Technologies
2023-09-28,1103.2724609375,HCLTECH.NS,HCL Technologies
2023-09-29,1096.96484375,HCLTECH.NS,HCL Technologies
2023-10-03,1100.4295654296875,HCLTECH.NS,HCL Technologies
2023-10-04,1101.184814453125,HCLTECH.NS,HCL Technologies
2023-10-05,1097.5423583984375,HCLTECH.NS,HCL Technologies
2023-10-06,1099.541259765625,HCLTECH.NS,HCL Technologies
2023-10-09,1110.11279296875,HCLTECH.NS,HCL Technologies
2023-10-10,1120.9510498046875,HCLTECH.NS,HCL Technologies
2023-10-11,1106.559326171875,HCLTECH.NS,HCL Technologies
2023-10-12,1087.1483154296875,HCLTECH.NS,HCL Technologies
2023-10-13,1115.709716796875,HCLTECH.NS,HCL Technologies
2023-10-16,1128.8131103515625,HCLTECH.NS,HCL Technologies
2023-10-17,1134.5877685546875,HCLTECH.NS,HCL Technologies
2023-10-18,1127.746826171875,HCLTECH.NS,HCL Technologies
2023-10-19,1125.88134765625,HCLTECH.NS,HCL Technologies
2023-10-20,1128.79638671875,HCLTECH.NS,HCL Technologies
2023-10-23,1109.1099853515625,HCLTECH.NS,HCL Technologies
2023-10-25,1102.249267578125,HCLTECH.NS,HCL Technologies
2023-10-26,1104.76025390625,HCLTECH.NS,HCL Technologies
2023-10-27,1137.8544921875,HCLTECH.NS,HCL Technologies
2023-10-30,1134.31201171875,HCLTECH.NS,HCL Technologies
2023-10-31,1144.4019775390625,HCLTECH.NS,HCL Technologies
2023-11-01,1129.1103515625,HCLTECH.NS,HCL Technologies
2023-11-02,1142.070068359375,HCLTECH.NS,HCL Technologies
2023-11-03,1135.657470703125,HCLTECH.NS,HCL Technologies
2023-11-06,1138.75146484375,HCLTECH.NS,HCL Technologies
2023-11-07,1142.563232421875,HCLTECH.NS,HCL Technologies
2023-11-08,1136.9129638671875,HCLTECH.NS,HCL Technologies
2023-11-09,1136.7784423828125,HCLTECH.NS,HCL Technologies
2023-11-10,1125.970947265625,HCLTECH.NS,HCL Technologies
2023-11-13,1130.94873046875,HCLTECH.NS,HCL Technologies
2023-11-15,1144.9847412109375,HCLTECH.NS,HCL Technologies
2023-11-16,1175.8370361328125,HCLTECH.NS,HCL Technologies
2023-11-17,1174.1329345703125,HCLTECH.NS,HCL Technologies
2023-11-20,1188.70703125,HCLTECH.NS,HCL Technologies
2023-11-21,1189.783203125,HCLTECH.NS,HCL Technologies
2023-11-22,1192.5635986328125,HCLTECH.NS,HCL Technologies
2023-11-23,1191.935791015625,HCLTECH.NS,HCL Technologies
2023-11-24,1174.1329345703125,HCLTECH.NS,HCL Technologies
2023-11-28,1180.8594970703125,HCLTECH.NS,HCL Technologies
2023-11-29,1196.3751220703125,HCLTECH.NS,HCL Technologies
2023-11-30,1202.6085205078125,HCLTECH.NS,HCL Technologies
2023-12-01,1198.841552734375,HCLTECH.NS,HCL Technologies
2023-12-04,1199.9627685546875,HCLTECH.NS,HCL Technologies
2023-12-05,1181.66650390625,HCLTECH.NS,HCL Technologies
2023-12-06,1192.428955078125,HCLTECH.NS,HCL Technologies
2023-12-07,1191.0386962890625,HCLTECH.NS,HCL Technologies
2023-12-08,1223.4158935546875,HCLTECH.NS,HCL Technologies
2023-12-11,1233.4605712890625,HCLTECH.NS,HCL Technologies
2023-12-12,1233.4605712890625,HCLTECH.NS,HCL Technologies
2023-12-13,1227.98974609375,HCLTECH.NS,HCL Technologies
2023-12-14,1268.70751953125,HCLTECH.NS,HCL Technologies
2023-12-15,1337.4974365234375,HCLTECH.NS,HCL Technologies
2023-12-18,1349.156494140625,HCLTECH.NS,HCL Technologies
2023-12-19,1334.8065185546875,HCLTECH.NS,HCL Technologies
2023-12-20,1291.443115234375,HCLTECH.NS,HCL Technologies
2023-12-21,1275.3892822265625,HCLTECH.NS,HCL Technologies
2023-12-22,1311.8466796875,HCLTECH.NS,HCL Technologies
2023-12-26,1307.7659912109375,HCLTECH.NS,HCL Technologies
2023-12-27,1320.2325439453125,HCLTECH.NS,HCL Technologies
2023-12-28,1320.5911865234375,HCLTECH.NS,HCL Technologies
2023-12-29,1314.896240234375,HCLTECH.NS,HCL Technologies
2024-01-01,1330.725830078125,HCLTECH.NS,HCL Technologies
2024-01-02,1317.990478515625,HCLTECH.NS,HCL Technologies
2024-01-03,1289.4700927734375,HCLTECH.NS,HCL Technologies
2024-01-04,1273.5057373046875,HCLTECH.NS,HCL Technologies
2024-01-05,1285.0306396484375,HCLTECH.NS,HCL Technologies
2024-01-08,1298.5731201171875,HCLTECH.NS,HCL Technologies
2024-01-09,1309.78369140625,HCLTECH.NS,HCL Technologies
2024-01-10,1338.2147216796875,HCLTECH.NS,HCL Technologies
2024-01-11,1331.66748046875,HCLTECH.NS,HCL Technologies
2024-01-12,1381.8922119140625,HCLTECH.NS,HCL Technologies
2024-01-15,1424.4036865234375,HCLTECH.NS,HCL Technologies
2024-01-16,1395.0311279296875,HCLTECH.NS,HCL Technologies
2024-01-17,1413.3719482421875,HCLTECH.NS,HCL Technologies
2024-01-18,1405.88330078125,HCLTECH.NS,HCL Technologies
2024-01-19,1417.0902099609375,HCLTECH.NS,HCL Technologies
2024-01-23,1377.0526123046875,HCLTECH.NS,HCL Technologies
2024-01-24,1424.7271728515625,HCLTECH.NS,HCL Technologies
2024-01-25,1401.09326171875,HCLTECH.NS,HCL Technologies
2024-01-29,1423.0552978515625,HCLTECH.NS,HCL Technologies
2024-01-30,1409.2725830078125,HCLTECH.NS,HCL Technologies
2024-01-31,1424.3656005859375,HCLTECH.NS,HCL Technologies
2024-02-01,1425.630859375,HCLTECH.NS,HCL Technologies
2024-02-02,1431.3701171875,HCLTECH.NS,HCL Technologies
2024-02-05,1405.70263671875,HCLTECH.NS,HCL Technologies
2024-02-06,1467.5213623046875,HCLTECH.NS,HCL Technologies
2024-02-07,1459.9295654296875,HCLTECH.NS,HCL Technologies
2024-02-08,1476.6046142578125,HCLTECH.NS,HCL Technologies
2024-02-09,1473.71240234375,HCLTECH.NS,HCL Technologies
2024-02-12,1506.5648193359375,HCLTECH.NS,HCL Technologies
2024-02-13,1505.3448486328125,HCLTECH.NS,HCL Technologies
2024-02-14,1510.67724609375,HCLTECH.NS,HCL Technologies
2024-02-15,1502.5885009765625,HCLTECH.NS,HCL Technologies
2024-02-16,1507.016845703125,HCLTECH.NS,HCL Technologies
2024-02-19,1514.0665283203125,HCLTECH.NS,HCL Technologies
2024-02-20,1503.0401611328125,HCLTECH.NS,HCL Technologies
2024-02-21,1478.864013671875,HCLTECH.NS,HCL Technologies
2024-02-22,1524.1435546875,HCLTECH.NS,HCL Technologies
2024-02-23,1505.4803466796875,HCLTECH.NS,HCL Technologies
2024-02-26,1491.0650634765625,HCLTECH.NS,HCL Technologies
2024-02-27,1499.1990966796875,HCLTECH.NS,HCL Technologies
2024-02-28,1492.962890625,HCLTECH.NS,HCL Technologies
2024-02-29,1503.7630615234375,HCLTECH.NS,HCL Technologies
2024-03-01,1485.91357421875,HCLTECH.NS,HCL Technologies
2024-03-04,1480.3551025390625,HCLTECH.NS,HCL Technologies
2024-03-05,1463.544677734375,HCLTECH.NS,HCL Technologies
2024-03-06,1486.0037841796875,HCLTECH.NS,HCL Technologies
2024-03-07,1480.0838623046875,HCLTECH.NS,HCL Technologies
2024-03-11,1480.9879150390625,HCLTECH.NS,HCL Technologies
2024-03-12,1478.2313232421875,HCLTECH.NS,HCL Technologies
2024-03-13,1474.5257568359375,HCLTECH.NS,HCL Technologies
2024-03-14,1517.681640625,HCLTECH.NS,HCL Technologies
2024-03-15,1488.805419921875,HCLTECH.NS,HCL Technologies
2024-03-18,1485.2808837890625,HCLTECH.NS,HCL Technologies
2024-03-19,1445.288330078125,HCLTECH.NS,HCL Technologies
2024-03-20,1434.397705078125,HCLTECH.NS,HCL Technologies
2024-03-21,1442.2606201171875,HCLTECH.NS,HCL Technologies
2024-03-22,1407.9619140625,HCLTECH.NS,HCL Technologies
2024-03-26,1411.938720703125,HCLTECH.NS,HCL Technologies
2024-03-27,1397.432861328125,HCLTECH.NS,HCL Technologies
2024-03-28,1395.037841796875,HCLTECH.NS,HCL Technologies
2024-04-01,1406.922607421875,HCLTECH.NS,HCL Technologies
