ds,y,ticker,name
2021-05-14,332.59320068359375,SBIN.NS,State Bank of India
2021-05-17,353.4927062988281,SBIN.NS,State Bank of India
2021-05-18,352.70843505859375,SBIN.NS,State Bank of India
2021-05-19,354.6922302246094,SBIN.NS,State Bank of India
2021-05-20,354.8306884765625,SBIN.NS,State Bank of India
2021-05-21,370.1939392089844,SBIN.NS,State Bank of India
2021-05-24,380.2053527832031,SBIN.NS,State Bank of India
2021-05-25,380.4822082519531,SBIN.NS,State Bank of India
2021-05-26,381.5894470214844,SBIN.NS,State Bank of India
2021-05-27,392.339111328125,SBIN.NS,State Bank of India
2021-05-28,389.4324951171875,SBIN.NS,State Bank of India
2021-05-31,391.5548095703125,SBIN.NS,State Bank of India
2021-06-01,399.1210632324219,SBIN.NS,State Bank of India
2021-06-02,403.45782470703125,SBIN.NS,State Bank of India
2021-06-03,409.4177551269531,SBIN.NS,State Bank of India
2021-06-04,403.7837829589844,SBIN.NS,State Bank of India
2021-06-07,402.526611328125,SBIN.NS,State Bank of India
2021-06-08,397.8238525390625,SBIN.NS,State Bank of India
2021-06-09,392.46923828125,SBIN.NS,State Bank of India
2021-06-10,402.526611328125,SBIN.NS,State Bank of India
2021-06-11,400.0588073730469,SBIN.NS,State Bank of India
2021-06-14,400.75726318359375,SBIN.NS,State Bank of India
2021-06-15,399.9656982421875,SBIN.NS,State Bank of India
2021-06-16,396.6598205566406,SBIN.NS,State Bank of India
2021-06-17,391.3517761230469,SBIN.NS,State Bank of India
2021-06-18,384.5071716308594,SBIN.NS,State Bank of India
2021-06-21,390.88616943359375,SBIN.NS,State Bank of India
2021-06-22,389.8617858886719,SBIN.NS,State Bank of India
2021-06-23,390.04803466796875,SBIN.NS,State Bank of India
2021-06-24,388.5115051269531,SBIN.NS,State Bank of India
2021-06-25,399.3138427734375,SBIN.NS,State Bank of India
2021-06-28,397.40478515625,SBIN.NS,State Bank of India
2021-06-29,392.51580810546875,SBIN.NS,State Bank of India
2021-06-30,390.3739929199219,SBIN.NS,State Bank of India
2021-07-01,391.4914245605469,SBIN.NS,State Bank of India
2021-07-02,395.2164001464844,SBIN.NS,State Bank of India
2021-07-05,402.8990783691406,SBIN.NS,State Bank of India
2021-07-06,400.1985168457031,SBIN.NS,State Bank of India
2021-07-07,403.0853271484375,SBIN.NS,State Bank of India
2021-07-08,395.262939453125,SBIN.NS,State Bank of India
2021-07-09,394.611083984375,SBIN.NS,State Bank of India
2021-07-12,398.0566711425781,SBIN.NS,State Bank of India
2021-07-13,399.5932312011719,SBIN.NS,State Bank of India
2021-07-14,401.40911865234375,SBIN.NS,State Bank of India
2021-07-15,402.0144348144531,SBIN.NS,State Bank of India
2021-07-16,400.4312744140625,SBIN.NS,State Bank of India
2021-07-19,398.4757080078125,SBIN.NS,State Bank of India
2021-07-20,391.9570617675781,SBIN.NS,State Bank of India
2021-07-22,393.0279541015625,SBIN.NS,State Bank of India
2021-07-23,399.4069519042969,SBIN.NS,State Bank of India
2021-07-26,394.1920166015625,SBIN.NS,State Bank of India
2021-07-27,400.384765625,SBIN.NS,State Bank of India
2021-07-28,396.2407531738281,SBIN.NS,State Bank of India
2021-07-29,411.1870422363281,SBIN.NS,State Bank of India
2021-07-30,402.1075134277344,SBIN.NS,State Bank of India
2021-08-02,404.994384765625,SBIN.NS,State Bank of India
2021-08-03,415.7966613769531,SBIN.NS,State Bank of India
2021-08-04,425.5281066894531,SBIN.NS,State Bank of India
2021-08-05,411.46649169921875,SBIN.NS,State Bank of India
2021-08-06,405.6927490234375,SBIN.NS,State Bank of India
2021-08-09,403.5975341796875,SBIN.NS,State Bank of India
2021-08-10,397.12542724609375,SBIN.NS,State Bank of India
2021-08-11,398.6153564453125,SBIN.NS,State Bank of India
2021-08-12,397.7773132324219,SBIN.NS,State Bank of India
2021-08-13,401.5487976074219,SBIN.NS,State Bank of India
2021-08-16,395.6354675292969,SBIN.NS,State Bank of India
2021-08-17,392.51580810546875,SBIN.NS,State Bank of India
2021-08-18,390.839599609375,SBIN.NS,State Bank of India
2021-08-20,378.7335510253906,SBIN.NS,State Bank of India
2021-08-23,381.3409729003906,SBIN.NS,State Bank of India
2021-08-24,388.8840026855469,SBIN.NS,State Bank of India
2021-08-25,387.6268310546875,SBIN.NS,State Bank of India
2021-08-26,382.5050048828125,SBIN.NS,State Bank of India
2021-08-27,384.0881652832031,SBIN.NS,State Bank of India
2021-08-30,393.63330078125,SBIN.NS,State Bank of India
2021-08-31,396.7529296875,SBIN.NS,State Bank of India
2021-09-01,400.3382263183594,SBIN.NS,State Bank of India
2021-09-02,400.1985168457031,SBIN.NS,State Bank of India
2021-09-03,401.73504638671875,SBIN.NS,State Bank of India
2021-09-06,401.40911865234375,SBIN.NS,State Bank of India
2021-09-07,399.5932312011719,SBIN.NS,State Bank of India
2021-09-08,401.6884765625,SBIN.NS,State Bank of India
2021-09-09,402.5731506347656,SBIN.NS,State Bank of India
2021-09-13,403.0853271484375,SBIN.NS,State Bank of India
2021-09-14,403.2250061035156,SBIN.NS,State Bank of India
2021-09-15,413.32891845703125,SBIN.NS,State Bank of India
2021-09-16,431.81396484375,SBIN.NS,State Bank of India
2021-09-17,422.8741149902344,SBIN.NS,State Bank of India
2021-09-20,407.3690185546875,SBIN.NS,State Bank of India
2021-09-21,408.6261901855469,SBIN.NS,State Bank of India
2021-09-22,408.6727600097656,SBIN.NS,State Bank of India
2021-09-23,418.8697509765625,SBIN.NS,State Bank of India
2021-09-24,410.4421081542969,SBIN.NS,State Bank of India
2021-09-27,415.88983154296875,SBIN.NS,State Bank of India
2021-09-28,414.3067321777344,SBIN.NS,State Bank of India
2021-09-29,428.3683776855469,SBIN.NS,State Bank of India
2021-09-30,421.8497314453125,SBIN.NS,State Bank of India
2021-10-01,420.5925598144531,SBIN.NS,State Bank of India
2021-10-04,431.3017883300781,SBIN.NS,State Bank of India
2021-10-05,432.7452087402344,SBIN.NS,State Bank of India
2021-10-06,425.76092529296875,SBIN.NS,State Bank of India
2021-10-07,426.41278076171875,SBIN.NS,State Bank of India
2021-10-08,426.5058898925781,SBIN.NS,State Bank of India
2021-10-11,436.9823303222656,SBIN.NS,State Bank of India
2021-10-12,449.7867736816406,SBIN.NS,State Bank of India
2021-10-13,448.5762023925781,SBIN.NS,State Bank of India
2021-10-14,456.8641662597656,SBIN.NS,State Bank of India
2021-10-18,463.70880126953125,SBIN.NS,State Bank of India
2021-10-19,454.6292419433594,SBIN.NS,State Bank of India
2021-10-20,465.5246887207031,SBIN.NS,State Bank of India
2021-10-21,468.3649597167969,SBIN.NS,State Bank of India
2021-10-22,468.3649597167969,SBIN.NS,State Bank of India
2021-10-25,471.67083740234375,SBIN.NS,State Bank of India
2021-10-26,477.3047790527344,SBIN.NS,State Bank of India
2021-10-27,483.45098876953125,SBIN.NS,State Bank of India
2021-10-28,466.875,SBIN.NS,State Bank of India
2021-10-29,467.61993408203125,SBIN.NS,State Bank of India
2021-11-01,480.23822021484375,SBIN.NS,State Bank of India
2021-11-02,485.82562255859375,SBIN.NS,State Bank of India
2021-11-03,491.3664855957031,SBIN.NS,State Bank of India
2021-11-04,493.97393798828125,SBIN.NS,State Bank of India
2021-11-08,487.26904296875,SBIN.NS,State Bank of India
2021-11-09,492.7633056640625,SBIN.NS,State Bank of India
2021-11-10,488.3399963378906,SBIN.NS,State Bank of India
2021-11-11,474.55767822265625,SBIN.NS,State Bank of India
2021-11-12,476.18731689453125,SBIN.NS,State Bank of India
2021-11-15,471.71734619140625,SBIN.NS,State Bank of India
2021-11-16,461.05474853515625,SBIN.NS,State Bank of India
2021-11-17,463.8949890136719,SBIN.NS,State Bank of India
2021-11-18,469.1564636230469,SBIN.NS,State Bank of India
2021-11-22,452.9530029296875,SBIN.NS,State Bank of India
2021-11-23,459.14569091796875,SBIN.NS,State Bank of India
2021-11-24,459.23883056640625,SBIN.NS,State Bank of India
2021-11-25,456.8175964355469,SBIN.NS,State Bank of India
2021-11-26,438.1463317871094,SBIN.NS,State Bank of India
2021-11-29,433.11767578125,SBIN.NS,State Bank of India
2021-11-30,428.88055419921875,SBIN.NS,State Bank of India
2021-12-01,442.61627197265625,SBIN.NS,State Bank of India
2021-12-02,444.1993713378906,SBIN.NS,State Bank of India
2021-12-03,440.6141052246094,SBIN.NS,State Bank of India
2021-12-06,433.3039245605469,SBIN.NS,State Bank of India
2021-12-07,443.9200134277344,SBIN.NS,State Bank of India
2021-12-08,457.74884033203125,SBIN.NS,State Bank of India
2021-12-09,455.0482482910156,SBIN.NS,State Bank of India
2021-12-10,460.6822509765625,SBIN.NS,State Bank of India
2021-12-13,454.2567138671875,SBIN.NS,State Bank of India
